鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中西區,土地,頂美段820地號,1485.19,住,,,1010925,土地1建物0車位0,,,公寓(5樓含以下無電梯),,,,0.0,0,0,0,有,無,78880000,53111,,0.0,0,,RPRNMLMJJIHFFAD76CA,0.0,0.0,0.0,,
中西區,土地,頂美段820-1地號,1752.77,住,,,1010925,土地1建物0車位0,,,公寓(5樓含以下無電梯),,,,0.0,0,0,0,有,無,93880000,53561,,0.0,0,,RPSNMLMJJIHFFAD86CA,0.0,0.0,0.0,,
北區,房地(土地+建物)+車位,台南市北區中華北路一段１０５巷５０號六樓之６,27.52,住,,,1011023,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831013,134.85999999999999,3,2,2,有,有,2500000,18537,坡道平面,0.0,0,,RPROMLMJJIHFFAD86CA,82.26,0.0,7.37,,
北區,土地,北安段50-259地號,1210.59,住,,,1011015,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80198000,66247,,0.0,0,,RPRNMLPJJIHFFAD07CA,0.0,0.0,0.0,,
安平區,房地(土地+建物),台南市安平區國平路５９９號十三樓之１０,4.61,住,,,1011018,土地1建物1車位0,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0831222,52.57,1,1,1,有,有,775000,14742,,0.0,0,,RPTNMLPJJIHFFAD27CA,35.72,0.0,4.97,,
北區,房地(土地+建物)+車位,台南市北區北成路４０１號七樓之２,21.73,住,,,1011002,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0990406,82.45,3,2,2,有,有,6680000,81019,坡道平面,0.0,0,,RPXNMLQJJIHFFAD77CA,75.11,0.0,7.34,,
北區,房地(土地+建物)+車位,台南市北區北園街６號十九樓之１,13.53,住,,,1010906,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0851202,181.81,4,2,2,有,有,4600000,25301,坡道平面,0.0,0,,RPPNMLRJJIHFFAD07CA,101.49,14.15,0.0,,
北區,房地(土地+建物),台南市北區長榮路五段９８號,32.0,住,,,1011009,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住家用,加強磚造,0610312,64.6,3,0,0,有,無,2800000,43344,,0.0,0,,RPTOMLRJJIHFFAD57CA,64.6,0.0,0.0,,
北區,房地(土地+建物),台南市北區和順里民德路107之4號,38.06,其他,,,1011024,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0701223,111.56,3,2,2,有,無,1300000,11653,,0.0,0,,RPQPMLTKJIHFFAD67CA,91.11,0.0,5.66,,
中西區,房地(土地+建物)+車位,台南市中西區民族路二段１０７號十三樓之９,14.27,商,,,1011025,土地3建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0831019,153.04,3,1,2,有,有,3770000,24634,坡道平面,0.0,0,,RPOPMLNLJIHFFAD96CA,85.62,1.46,9.99,,
北區,房地(土地+建物)+車位,台南市北區北門路二段577巷3號二樓之1,31.08,住,,,1011009,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土構造,0930521,143.76,3,2,2,有,有,3800000,26432,坡道平面,0.0,0,,RPVOMLQLJIHFFAD87CA,86.89,0.0,8.61,,
安南區,土地,鹿北段1045-2地號,34.57,其他,,,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62919,1820,,0.0,0,,RPOOMLPJJIHFFBD96CA,0.0,0.0,0.0,,
安南區,土地,鹿北段1045-2地號,34.57,其他,,,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62919,1820,,0.0,0,,RPPOMLPJJIHFFBD07CA,0.0,0.0,0.0,,
安南區,土地,鹿北段1045-2地號,69.14,其他,,,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,125839,1820,,0.0,0,,RPQOMLPJJIHFFBD17CA,0.0,0.0,0.0,,
安南區,土地,鹿北段1045-2地號,34.57,其他,,,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62919,1820,,0.0,0,,RPROMLPJJIHFFBD27CA,0.0,0.0,0.0,,
安南區,土地,鹿北段1045-2地號,34.77,其他,,,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62919,1810,,0.0,0,,RPSOMLPJJIHFFBD37CA,0.0,0.0,0.0,,
安南區,土地,鹿北段946-1地號,559.66,其他,,,1011026,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1018590,1820,,0.0,0,,RPUOMLPJJIHFFBD57CA,0.0,0.0,0.0,,
安南區,土地,科工段203地號,8861.23,工,,,1011025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118568888,13381,,0.0,0,,RPXNMLQJJIHFFBD87CA,0.0,0.0,0.0,,
安南區,土地,溪墘段1158-94地號,46.17,住,,,1011023,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,761774,16498,,0.0,0,,RPTNMLSJJIHFFBD67CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區海東六街４０號,117.48,住,,,1010917,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1010615,201.96,6,2,4,有,無,8150000,40355,,0.0,0,,RPSNMLMKJIHFFBD07CA,201.96,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區長溪路三段３７３巷２１弄２１６號,105.6,住,,,1011101,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土構造,0830309,127.66,4,3,3,有,無,4000000,31333,,0.0,0,,RPQOMLMKJIHFFBD96CA,121.42,0.0,6.24,,
安南區,土地,安和段128-5地號,708.17,農,,,1011024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13902878,19632,,0.0,0,,RPRNMLQKJIHFFBD37CA,0.0,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區北安二街82號,168.75,住,,,1010709,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1000516,188.96,4,1,2,有,有,10380000,54932,,0.0,0,,RPVNMLMLJIHFFBD47CA,158.11,8.55,22.3,,
安南區,房地(土地+建物),台南市安南區安中二街112號,100.63,住,,,1010909,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1010110,167.08,4,2,3,有,有,7790000,46624,,0.0,0,,RPTNMLMLJIHFFBD27CA,151.0,6.79,9.29,,
安南區,房地(土地+建物),台南市安南區頂安里安中路1段388巷56弄7號,90.88,住,,,1010912,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010727,208.51,0,0,0,有,無,7320000,35106,,0.0,0,,RPSOMLQLJIHFFBD67CA,179.57,0.0,28.94,,
安南區,房地(土地+建物),台南市安南區頂安里安中路1段388巷21弄12號,92.0,住,,,1010912,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010727,211.35,0,0,0,有,無,7300000,34540,,0.0,0,,RPWNMLQLJIHFFBD97CA,191.54,0.0,19.81,,
安南區,房地(土地+建物),台南市安南區同安路322巷10號,73.93,住,,,1011009,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0850606,176.99,7,3,4,有,無,5800000,32770,,0.0,0,,RPWPMLQLJIHFFBD18CA,161.46,0.0,15.53,,
東區,房地(土地+建物)+車位,台南市東區崇明路117號十樓之1,16.09,住,,,1011011,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0850203,167.26,4,2,2,有,有,4300000,25708,坡道機械,0.0,0,,RPOOMLMJJIHFFCD76CA,103.25,0.0,13.31,,
東區,房地(土地+建物)+車位,台南市東區崇善里崇善五街18號3樓之1,13.36,住,,,1011018,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0831206,98.2,2,0,1,有,有,3200000,32587,坡道平面,0.0,0,,RPPOMLMJJIHFFCD86CA,55.81,0.0,6.8,,
南區,房地(土地+建物),台南市南區明興路1087巷7弄19號,84.1,住,,,1011019,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,0840522,167.76,6,2,5,有,無,3600000,21459,,0.0,0,,RPPOMLPJJIHFFCD17CA,158.33,0.0,9.43,,
東區,房地(土地+建物)+車位,台南市東區裕農路６６８巷５４號五樓,23.5,住,,,1011018,土地2建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810514,104.81,3,2,2,有,有,2600000,24807,坡道機械,0.0,0,,RPRNMLQJJIHFFCD37CA,70.2,0.0,7.9,,
東區,房地(土地+建物),台南市東區東寧路５４０號四樓之２、東寧路５４２號七樓之２,12.94,住,,,1011024,土地2建物2車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0780425,37.22,2,2,2,有,有,1470000,39495,,0.0,0,,RPWOMLRJJIHFFCD08CA,37.22,0.0,0.0,,
東區,房地(土地+建物),台南市東區東光路二段１２２號,68.0,住,,,1011001,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土構造,0680703,156.27,3,1,1,有,無,8800000,56313,,0.0,0,,RPPNMLTJJIHFFCD47CA,156.27,0.0,0.0,,
南區,房地(土地+建物),台南市南區五妃街４４３巷４３號,79.9,住,,,1011022,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010810,180.37,4,2,4,有,無,8880000,49232,,0.0,0,,RPTOMLTJJIHFFCD97CA,160.95,0.0,19.29,,
東區,房地(土地+建物)+車位,台南市東區仁東街２３號三樓之５,13.69,住,,,1011009,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0871218,92.81,2,2,1,有,有,2550000,27476,坡道平面,0.0,0,,RPWNMLKKJIHFFCD37CA,59.28,0.0,8.19,,
南區,房地(土地+建物),台南市南區五妃街４４３巷５５號,82.9,住,,,1011016,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010810,179.93,4,2,4,有,無,8300000,46129,,0.0,0,,RPSNMLMKJIHFFCD17CA,159.65,0.0,20.15,,
南區,房地(土地+建物),台南市南區五妃街４４３巷３３號,79.9,住,,,1011016,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010810,180.37,4,2,4,有,無,9200000,51006,,0.0,0,,RPTNMLMKJIHFFCD27CA,160.95,0.0,19.29,,
南區,房地(土地+建物),台南市南區五妃街４４３巷３７號,79.9,住,,,1011016,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1010810,180.37,4,2,4,有,無,8800000,48789,,0.0,0,,RPUOMLMKJIHFFCD47CA,160.95,0.0,19.29,,
南區,房地(土地+建物),台南市南區健康路二段５３３巷８弄４０號,92.26,住,,,1010000,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土構造,0970214,228.94,5,2,4,有,無,9200000,40185,,0.0,0,,RPUNMLTKJIHFFCD08CA,191.23,0.0,37.71,,
南區,房地(土地+建物),台南市東區國民路１６５巷３５弄１８號,98.58,住,,,1011017,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土構造,0740806,125.51,4,2,2,有,無,4560000,36332,,0.0,0,,RPXNMLTKJIHFFCD38CA,120.99,0.0,4.52,,
東區,房地(土地+建物)+車位,台南市東區長榮路一段９號二樓之１,19.49,其他,,,1011001,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0991213,185.63,3,2,2,有,有,6900000,38955,坡道平面,36.74,1100000,,RPVOMLKLJIHFFCD47CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區林森路一段３９５號八樓之５,5.59,商,,,1011023,土地2建物1車位1,八層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土構造,0870526,46.57,0,0,0,無,有,3000000,64419,坡道平面,19.49,0,,RPPNMLTLJIHFFCD67CA,0.0,0.0,0.0,,
東區,房地(土地+建物)+車位,台南市東區龍山街７７號七樓,10.19,商,,,1011016,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960906,120.1,2,2,1,有,有,5000000,41632,坡道平面,0.0,0,本次移轉含車位一併移轉,RPUNMLSJJHIFFCD87CA,52.18,0.95,11.29,,
東區,房地(土地+建物),台南市東區忠孝里中華東路三段336巷53號地下壹層,13.57,住,,,1011003,土地1建物1車位0,地下一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,0870220,94.79,0,0,0,有,無,1640000,17301,,0.0,0,單純平面車位交易,RPVNMLTJJHIFFCD08CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區忠孝里中華東路三段336巷53號地下壹層,9.19,住,,,1011003,土地1建物1車位0,地下一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,0870220,63.2,0,0,0,有,有,1110000,17566,,0.0,0,單純平面車位交易,RPOOMLTJJHIFFCD47CA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區忠孝里中華東路三段336巷53號地下壹層,4.38,住,,,1011003,土地1建物1車位0,地下一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土構造,0870220,31.59,0,0,0,有,有,530000,16772,,0.0,0,單純平面車位交易,RPPOMLTJJHIFFCD57CA,0.0,0.0,0.0,,
新營區,土地,新營段1226地號,107.05,住,,,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2363930,22082,,0.0,0,,RPPNMLMJJIHFFAR97CA,0.0,0.0,0.0,,
新營區,土地,新營段1227地號,107.05,住,,,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2331547,21780,,0.0,0,,RPQNMLMJJIHFFAR08CA,0.0,0.0,0.0,,
新營區,房地(土地+建物),台南市新營區中山路117號九之六樓,10.13,商,,,1011008,土地1建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821221,142.01999999999998,3,2,2,有,有,2380000,16758,,0.0,0,,RPPNMLNJJIHFFAR08CA,81.34,0.0,12.76,,
後壁區,土地,白沙屯段1181地號,752.22,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,263278,350,,0.0,0,協議價購,RPTQMLMLJIHFFBR98CA,0.0,0.0,0.0,,
後壁區,土地,白沙屯段1183地號,905.33,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,316867,350,,0.0,0,協議價購,RPUQMLMLJIHFFBR09CA,0.0,0.0,0.0,,
東山區,土地,許秀才段11地號,1000.0,農,一般農業區,農牧用地,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,260,,0.0,0,翁媳間買賣,RPSNMLPJJIHFFBR68CA,0.0,0.0,0.0,,
後壁區,土地,福安段1046地號,355.11,住,鄉村區,乙種建築用地,1011018,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4404220,12402,,0.0,0,,RPWNMLTJJIHFFBR86CA,0.0,0.0,0.0,,
白河區,土地,大排竹段1262地號,3700.0,農,特定農業區,農牧用地,1011023,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3293000,890,,0.0,0,,RPPNMLRKJIHFFBR68CA,0.0,0.0,0.0,,
後壁區,土地,白沙屯段1204-1地號,3051.0,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1067850,350,,0.0,0,協議價購,RPSOMLMLJIHFFBR68CA,0.0,0.0,0.0,,
後壁區,土地,白沙屯段1192地號,2007.5,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,702625,350,,0.0,0,協議價購,RPUOMLMLJIHFFBR88CA,0.0,0.0,0.0,,
後壁區,土地,白沙屯段1190地號,1628.0,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,569800,350,,0.0,0,協議價購,RPRPMLMLJIHFFBR68CA,0.0,0.0,0.0,,
後壁區,土地,白沙屯段1172地號,607.25,,河川區,水利用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,212538,350,,0.0,0,協議價購,RPXOMLMLJIHFFBR56CA,0.0,0.0,0.0,,
六甲區,房地(土地+建物),台南市六甲區二甲里１８鄰中山路４３５巷１３號,107.96,,特定農業區,甲種建築用地,1010930,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950116,187.95,4,2,3,有,無,3600000,19154,,0.0,0,,RPSNMLOKJIHFFCR78CA,155.22,0.0,32.73,,
麻豆區,土地,麻豆段285-3地號,96.5,農,,,1011101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,185000,1917,,0.0,0,,RPRNMLKMJIHFFCR48CA,0.0,0.0,0.0,,
新市區,房地(土地+建物),台南市新巿區中興街16號,214.17,商,,,1010928,土地3建物2車位0,全,二層,透天厝,住家用,加強磚造,0701230,226.15,7,2,7,有,無,14700000,65001,,0.0,0,,RPWNMLRLJIHFFER17CA,222.59,0.0,3.56,,
仁德區,土地,崁腳段411-20地號,86.0,農,,,1011006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,20930,,0.0,0,,RPPOMLMKJIHFFFR68CA,0.0,0.0,0.0,,
關廟區,土地,下湖段462-1地號,2216.67,農,一般農業區,農牧用地,1010822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1353,,0.0,0,,RPRNMLLLJIHFFFR78CA,0.0,0.0,0.0,,
楠西區,土地,龜丹段81-4地號,4441.0,,山坡地保育區,農牧用地,1011025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220500,500,,0.0,0,,RPQNMLSJJIHFFGR66CA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區東橋五路８８巷７號,93.09,住,,,1010924,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010605,196.73,5,1,4,有,無,8100000,41173,,0.0,0,,RPQOMLMJJIHFFHR88CA,149.1,6.44,41.19,,
永康區,房地(土地+建物),台南市永康區復興路26巷31號,225.0,工,,,1011101,土地3建物1車位0,一層，二層，三層，四層,四層,廠辦,見其他登記事項,見其他登記事項,0840407,217.82,5,3,3,有,無,7700000,35350,,0.0,0,,RPOOMLPJJIHFFHR98CA,217.82,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區東橋十街96號,88.85,住,,,1000916,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010619,198.64,4,2,4,有,無,14600000,73500,,0.0,0,,RPSOMLQLJIHFFHR07CA,166.35,5.85,26.44,,
永康區,房地(土地+建物),台南市永康區東橋十街98號,88.85,住,,,1010607,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010619,198.64,4,2,4,有,無,15980000,80447,,0.0,0,,RPTOMLQLJIHFFHR17CA,166.35,5.85,26.44,,
永康區,房地(土地+建物),台南市永康區東橋十街88巷6弄12號,90.27,住,,,1000331,土地4建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010209,197.33,4,2,4,有,無,8200000,41555,,0.0,0,,RPUOMLQLJIHFFHR27CA,171.94,3.51,21.88,,
北區,房地(土地+建物),台南市北區育賢街273號5F-8,22.15,住,,,1010808,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0750912,101.33,3,2,2,有,無,1010000,9967,,0.0,0,,RPRPMLPJJIHFFAD37DA,74.48,0.0,2.58,,
中西區,房地(土地+建物),台南市中西區中華西路2段660號,91.7,住,,,1011014,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0941226,274.68,4,3,4,有,無,11250000,40957,,0.0,0,,RPPPMLPJJIHFFAD17DA,245.67,0.89,28.12,,
北區,房地(土地+建物)+車位,台南市北區北安路一段１４２巷２５弄１０號２樓,29.71,住,,,1011008,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0821228,127.41,3,2,2,有,有,3700000,29040,坡道平面,0.0,0,,RPWOMLRJJIHFFAD97DA,74.79,0.0,8.25,,
安平區,房地(土地+建物)+車位,台南市安平區郡平路52號13樓之1,11.83,商,,,1011012,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0960719,145.55,3,1,2,有,有,4250000,29199,坡道平面,29.5,0,,RPRNMLSJJIHFFAD47DA,74.2,0.0,10.9,,
安平區,房地(土地+建物),台南市安平區永華12街22號,305.0,住,,,1011006,土地1建物1車位0,一層,一層,倉庫,住家用,見其他登記事項,0970602,27.54,1,0,0,有,無,9410000,,,0.0,0,權利人有2位,RPPNMLRLJIHFFAD37DA,27.54,0.0,0.0,,
安南區,房地(土地+建物),台南市安南區安和路五段81巷40弄37號,39.61,住,,,1011001,土地3建物1車位0,全,二層,透天厝,住商用,加強磚造,0701231,29.83,3,2,2,有,無,614428,20600,,0.0,0,,RPUNMLTJJIHFFBD97DA,28.48,0.0,1.35,,
東區,房地(土地+建物)+車位,台南市東區和平里文化一街6號十一樓,54.2,住,,,1010824,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1010723,292.79,4,2,3,有,有,20150000,74612,坡道平面,48.86,1950000,,RPSNMLPJJIHFFCD47DA,143.2,9.15,15.95,,
東區,房地(土地+建物),台南市東區立德五路３３號,73.18,住,,,1011017,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0530803,90.45,4,2,2,有,無,3550000,39248,,0.0,0,,RPOOMLQJJIHFFCD27DA,90.45,0.0,0.0,,
東區,土地,裕東段1003地號,727.45,住,,,991116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48411800,66550,,0.0,0,,RPPNMLNJKIHFFCD07DA,0.0,0.0,0.0,,
後壁區,土地,嘉苳段706地號,1488.52,,鄉村區,乙種建築用地,1011004,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4983227,3348,,0.0,0,建物為平房係未保存建物房屋無計價,RPSNMLMJJIHFFBR48DA,0.0,0.0,0.0,,
後壁區,土地,上茄苳段上茄苳小段1191地號,2400.0,,特定農業區,農牧用地,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2040000,850,,0.0,0,,RPTNMLMJJIHFFBR58DA,0.0,0.0,0.0,,
南化區,土地,菁埔寮段86-7地號,676.5,,山坡地保育區,農牧用地,1011001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720600,1065,,0.0,0,,RPQNMLQJJIHFFGR56DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區中華路619巷88弄65號5樓之1,26.73,住,,,1011012,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850215,104.03,3,2,2,有,有,3200000,30760,,0.0,0,,RPPNMLNJJIHFFHR88DA,0.0,0.0,0.0,,
永康區,房地(土地+建物),台南市永康區二王路12號17樓之2,7.38,住,,,1011018,土地1建物1車位0,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831006,138.1,2,1,2,有,有,1660000,12020,,0.0,0,,RPRNMLPJJIHFFHR66DA,57.12,56.7,4.45,,
永康區,房地(土地+建物),台南市永康區勝利里勝學路269巷2號五樓之2,7.32,住,,,1011023,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880426,37.75,1,1,1,有,有,750000,19869,,0.0,0,,RPVNMLRJJIHFFHR27DA,27.81,0.47,2.97,,
永康區,房地(土地+建物),台南市永康區大同路53號,128.11,住,,,1011019,土地1建物1車位0,全,四層,透天厝,住商用,見其他登記事項,1000923,293.89,3,2,3,有,無,8380000,28514,,0.0,0,,RPROMLPKJIHFFHR86DA,273.34,0.0,20.55,,
永康區,房地(土地+建物),台南市永康區大橋一街57-5號6樓之22,4.04,住,,,1011019,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880824,26.29,1,1,1,有,無,900000,34234,,0.0,0,,RPOPMLKMJIHFFHR98DA,0.0,0.0,0.0,,
東區,房地(土地+建物),台南市東區崇善五街16號,30.9,住,,,1011023,土地1建物1車位0,一層，二層，三層,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土構造,0831206,128.12,3,1,3,有,有,4700000,36684,,0.0,0,,RPRQMLMJJIHFFCD47EA,0.0,0.0,0.0,,
龍崎區,土地,番社段705地號,1503.0,,山坡地保育區,農牧用地,1011029,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530000,353,,0.0,0,,RPWNMLMKJIHFFFR86EA,0.0,0.0,0.0,,
仁德區,土地,仁義段534-19地號,86.23,住,,,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6372000,73895,,0.0,0,,RPQOMLMKJIHFFFR98EA,0.0,0.0,0.0,,
仁德區,建物,台南市仁德區仁義里中清路４１號,0.0,,,,1011022,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1010702,230.38,4,1,5,有,無,5428000,23561,,0.0,0,,RPROMLMKJIHFFFR09EA,209.43,0.0,20.95,,
仁德區,土地,仁義段534-9地號,106.95,住,,,1011009,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,37868,,0.0,0,,RPSOMLMKJIHFFFR56EA,0.0,0.0,0.0,,
仁德區,建物,台南市仁德區仁義里仁義三街１３８巷５號,0.0,,,,1011009,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010702,212.92,5,1,4,有,無,3450000,16203,,0.0,0,,RPTOMLMKJIHFFFR66EA,202.19,0.0,10.73,,
仁德區,房地(土地+建物),台南市仁德區仁德二街18號,82.09,住,,,1010929,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0690922,144.61,4,2,5,有,無,3800000,26278,,0.0,0,,RPPNMLOKJIHFFFR98EA,144.61,0.0,0.0,,
歸仁區,房地(土地+建物),台南市歸仁區看西里仁愛十二街６號,116.0,商,,,1011023,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010321,239.75,5,2,4,有,無,8000000,33368,,0.0,0,,RPWOMLMKJIHFFFR96EA,219.33,0.0,20.42,,
龍崎區,土地,崎頂段387地號,1048.0,,山坡地保育區,農牧用地,1010923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,143,,0.0,0,交通不方便,RPOOMLMKJIHFFFR78EA,0.0,0.0,0.0,,
